time_s,bomb_1_worst_distance_m,bomb_2_worst_distance_m,bomb_3_worst_distance_m,coverage_count
5.21,8.341281332462705,11.387716372512905,30.42320949891481,1
5.22,8.298199964569381,11.42463799695983,30.46143264823899,1
5.23,8.255119180961445,11.46159981633358,30.499673639831784,1
5.24,8.212039109937264,11.49860152130778,30.537932439193195,1
5.25,8.168959882619058,11.535642806184553,30.576209011995434,1
5.26,8.125881633028023,11.572723368847441,30.614503324081813,1
5.2700000000000005,8.082804498161076,11.609842910713935,30.652815341466106,1
5.28,8.039728618071472,11.647001136689871,30.691145030331896,1
5.29,7.9966541359499885,11.684197755123844,30.72949235703117,1
5.3,7.953581198210379,11.721432477762235,30.767857288084627,1
5.3100000000000005,7.910509954577076,11.7587050197048,30.80623979017917,1
5.32,7.867440558174717,11.796015099361297,30.84463983016896,1
5.33,7.824373165623137,11.833362438407711,30.883057375072717,1
5.34,7.781307937132788,11.870746761745016,30.921492392074793,1
5.3500000000000005,7.738245036603569,11.90816779745595,30.959944848522845,1
5.36,7.695184631729775,11.945625276764714,30.99841471192793,1
5.37,7.652126894104808,11.98311893399533,31.03690194996315,1
5.38,7.609071999331922,12.020648506532341,31.07540653046351,1
5.39,7.566020127136971,12.058213734780198,31.11392842142447,1
5.4,7.522971461486929,12.095814362124923,31.15246759100128,1
5.41,7.479926190710298,12.133450134895416,31.19102400750888,1
5.42,7.436884507623658,12.171120802325001,31.229597639420263,1
5.43,7.393846609660101,12.208826116514713,31.26818845536587,1
5.44,7.3508126990057585,12.246565832395106,31.306796424133303,1
5.45,7.307782982735908,12.28433970769153,31.345421514666583,1
5.46,7.2647576729616015,12.322147502886025,31.384063696064235,1
5.47,7.22173698697696,12.359988981183779,31.422722937579763,1
5.48,7.178721147413488,12.397863908476875,31.461399208620616,1
5.49,7.135710382399897,12.43577205331075,31.500092478747465,1
5.5,7.092704925727055,12.473713186849492,31.538802717673143,1
5.51,7.049705017019566,12.511687082842338,31.577529895261833,1
5.5200000000000005,7.006710901913299,12.549693914782809,31.61627398152898,1
5.53,6.963722832237652,12.587733089067674,31.655034946639898,1
5.54,6.9207410662080555,12.625804354107961,31.693812760909783,1
5.55,6.877765868621598,12.663907493736671,31.73260739480219,1
5.5600000000000005,6.834797511062635,12.702042294211047,31.771418818928424,1
5.57,6.791836272114962,12.740208544180954,31.810247004047078,1
5.58,6.748882437581438,12.778406034659248,31.849091921064108,1
5.59,6.705936300712491,12.816634558990849,31.887953541030384,1
5.6000000000000005,6.662998162442831,12.85489391282385,31.926831835142366,1
5.61,6.620068331638185,12.89318389408039,31.9657267747407,1
5.62,6.577147125349291,12.931504302927568,32.004638331310076,1
5.63,6.53423486907784,12.969854941748777,32.043566476478226,1
5.64,6.491331897050645,13.008235615116826,32.0825111820149,1
5.65,6.448438552506164,13.046646129764955,32.1214724198319,1
5.66,6.405555187991469,13.085086294561115,32.1604501619818,1
5.67,6.362682165669922,13.123555920479612,32.199444380657596,1
5.68,6.319819857642722,13.162054820576177,32.238455048191945,1
5.69,6.276968646281158,13.20058280996101,32.27748213705672,1
5.7,6.234128924575152,13.239139705772528,32.31652561986145,1
5.71,6.191301096491202,13.277725327153439,32.35558546935408,1
5.72,6.148485577348424,13.316339495224348,32.394661658418805,1
5.73,6.105682794209294,13.354982033060129,32.43375416007683,1
5.74,6.062893186284737,13.393652765665054,32.47286294748472,1
5.75,6.020117214945752,13.432351519948874,32.511987993934056,1
5.76,5.977356032128166,13.471078124702919,32.55112927285094,1
5.7700000000000005,5.934609420702694,13.509832410577625,32.59028675779514,1
5.78,5.89187787290321,13.548614210058174,32.62946042245956,1
5.79,5.849161895408252,13.58742335744323,32.66865024066967,1
5.8,5.806462009859958,13.626259688821184,32.7078561863826,1
5.8100000000000005,5.763778753402625,13.665123042049284,32.747078233686736,1
5.82,5.721112679248695,13.70401325673109,32.78631635680125,1
5.83,5.6784643572646045,13.742930174194937,32.82557053007491,1
5.84,5.635834374583904,13.781873637473602,32.86484072798633,1
5.8500000000000005,5.5932233362468695,13.820843491282554,32.90412692514247,1
5.86,5.55063186586856,13.859839581999791,32.943429096278734,1
5.87,5.508060606335286,13.898861757644926,32.98274721625744,1
5.88,5.465510220531921,13.93790986786031,33.02208126006895,1
5.89,5.422981392102623,13.976983763889606,33.061431202828444,1
5.9,5.380474826244729,14.01608329856043,33.100797019778014,1
5.91,5.337991250538114,14.055208326262642,33.14017868628437,1
5.92,5.295531415813398,14.09435870293144,33.17957617783915,1
5.93,5.253096097058144,14.13353428602773,33.218989470057124,1
5.94,5.21068609436624,14.172734934519713,33.25841853867746,1
5.95,5.168302233929499,14.21196050886419,33.29786335956112,1
5.96,5.125945369076374,14.251210870990136,33.33732390869168,1
5.97,5.083616381358835,14.290485884279208,33.376800162174604,1
5.98,5.041316181689671,14.32978541354944,33.41629209623571,1
5.99,4.999045711534875,14.369109325037677,33.45579968722235,1
6.0,4.956805944161822,14.408457486382154,33.49532291160059,1
6.01,4.914597885946797,14.447829766606128,33.534861745956654,1
6.0200000000000005,4.872422577746433,14.487226036101855,33.574416166995,1
6.03,4.830281096334294,14.526646166612968,33.61398615153891,1
6.04,4.788174555908678,14.566090031219407,33.653571676528856,1
6.05,4.746104109673252,14.605557504321348,33.693172719022584,1
6.0600000000000005,4.704070951495809,14.645048461622975,33.732789256194685,1
6.07,4.662076317649813,14.68456278011755,33.77242126533478,1
6.08,4.620121488641529,14.724100338072025,33.812068723849315,1
6.09,4.578207791129204,14.763661015012449,33.85173160925853,1
6.1000000000000005,4.536336599940097,14.803244691708121,33.891409899197875,1
6.11,4.494509340187625,14.842851250157802,33.9311035714164,1
6.12,4.452727489498837,14.882480573574474,33.97081260377603,1
6.13,4.410992580352791,14.922132546372211,34.01053697425251,1
6.140000000000001,4.369306202543957,14.96180705415071,34.050276660932624,1
6.15,4.327670005767908,15.001503983682625,34.09003164201593,1
6.16,4.2860857023474095,15.041223222899246,34.12980189581259,1
6.17,4.244555070095512,15.080964660877012,34.16958740074373,1
6.18,4.2030799553341565,15.1207281878243,34.209388135340916,1
6.19,4.161662276069898,15.160513695068428,34.24920407824513,1
6.2,4.120304025338543,15.200321075042062,34.289035208206265,1
6.21,4.079007274729588,15.240150221271147,34.32888150408314,1
6.22,4.037774178098539,15.280001028361594,34.3687429448432,1
6.23,3.996606975480707,15.319873391987356,34.40861950956075,1
6.24,3.95550799721541,15.359767208877942,34.44851117741771,1
6.25,3.9144798558337874,15.39968237680591,34.48841792770286,1
6.26,3.873525782656204,15.439618794575408,34.528339739810676,1
6.2700000000000005,3.8326475149531505,15.479576362009883,34.56827659324145,1
6.28,3.7918477902628704,15.519554979940951,34.608228467601336,1
6.29,3.751129460690238,15.559554550196149,34.64819534260017,1
6.3,3.7104954985917664,15.599574975588263,34.68817719805286,1
6.3100000000000005,3.6699490025745782,15.639616159903438,34.72817401387764,1
6.32,3.6294932038299077,15.679678007890578,34.76818577009567,1
6.33,3.5891314728201045,15.719760425250428,34.80821244683198,1
6.34,3.548867326338986,15.759863318624298,34.84825402431279,1
6.3500000000000005,3.5087044349673375,15.79998659558397,34.88831048286702,1
6.36,3.4686466309467443,15.840130164620923,34.92838180292451,1
6.37,3.42869791649309,15.880293935135862,34.968467965016295,1
6.38,3.3888624725784826,15.920477817428917,35.00856894977375,1
6.390000000000001,3.349144668202091,15.960681722688458,35.04868473792806,1
6.4,3.3095490701824835,16.000905562982634,35.08881531031038,1
6.41,3.2700804534941,16.04114925124847,35.12896064785067,1
6.42,3.230743812180896,16.081412701282183,35.169120731577244,1
6.43,3.1915443708743547,16.1216958277302,35.209295542617866,1
6.44,3.152487596948633,16.16199854607889,35.24948506219605,1
6.45,3.1135792133407394,16.20232077264588,35.28968927163438,1
6.46,3.0748252120715853,16.242662424570476,35.32990815235133,1
6.47,3.0362318684973504,16.28302341980462,35.370141685862066,1
6.48,2.997805756323442,16.323403677103766,35.41038985377795,1
6.49,2.9595537634126154,16.363803116018463,35.45065263780524,1
6.5,2.921483108418386,16.40422165688494,35.490930019746095,1
6.51,2.8836013582724918,16.444659220816636,35.53122198149669,1
6.5200000000000005,2.8459175676101074,16.485115729696467,35.571528505047965,1
6.53,2.8084393011893805,16.52559110616645,35.611849572484196,1
6.54,2.7711749228021305,16.566085273621876,35.65218516598342,1
6.55,2.73413358513394,16.60659815620093,35.69253526781658,1
6.5600000000000005,2.6973248901964624,16.64712967877774,35.73289986034713,1
6.57,2.66075891237435,16.687679766954,35.773278926030166,1
6.58,2.6244462224177654,16.728248347051085,35.81367244741356,1
6.59,2.5883979123658025,16.768835346102385,35.854080407135186,1
6.6000000000000005,2.552625621366309,16.809440691845317,35.89450278792521,1
6.61,2.5171415623463425,16.8500643127137,35.93493957260321,1
6.62,2.481958549464753,16.8907061378308,35.97539074407925,1
6.63,2.447090026259373,16.93136609700075,36.01585628535323,1
6.640000000000001,2.4135372219174283,16.972044120702257,36.05633617951376,1
6.65,2.3807857829377057,17.01274014008115,36.096830409738935,1
6.66,2.348393563983364,17.053454086942942,36.137338959294745,1
6.67,2.3163761018881273,17.094185893745895,36.17786181153635,1
6.68,2.2847496254529376,17.134935493593495,36.218398949904866,1
6.69,2.253531077005178,17.175702820229024,36.258950357930026,1
6.7,2.222738132686978,17.21648780802688,36.40422162924278,1
6.71,2.192389221070247,17.257290391987517,36.79310652096112,1
6.72,2.162503539641301,17.298110507729636,37.41876536118865,1
6.73,2.133101068640369,17.33894809148403,38.26958705695355,1
6.74,2.104202581677202,17.379803080086987,39.33096190693719,1
6.75,2.0758296524833124,17.420675410974766,40.58637473588023,1
6.76,2.048005142457915,17.461565022175535,42.01843693593079,1
6.7700000000000005,2.020753339704489,17.502471852304858,43.60974947804038,1
6.78,1.9940965968301618,17.543395840558286,45.343548992080855,1
6.79,1.9680596497490586,17.58433692670622,47.20413752541386,1
6.8,1.9426679832999165,17.625295051086866,49.177126212300486,1
6.8100000000000005,1.9179477979826025,17.666270154601204,51.24953525783228,1
6.82,1.893925966803571,17.707262178706863,53.40979277668291,1
6.83,1.8706299812698035,17.748271065411963,55.6476688048455,1
6.84,1.8480878856111957,17.789296757269824,57.95417242132343,1
6.8500000000000005,1.8263295914646456,17.830339197372826,60.32143182425582,1
6.86,1.8053835301207835,17.87139832934795,62.742570494659795,1
6.87,1.785277916331041,17.91247409734905,65.21158751240083,1
6.88,1.7660420800169794,17.9535664460543,67.72324651224883,1
6.890000000000001,1.7477053731204129,17.994675320657777,70.27297538237069,1
6.9,1.730297020793028,18.035800666866983,72.85677730098199,1
6.91,1.7138463633219443,18.076942430895443,75.47115281311214,1
6.92,1.6983835619530767,18.11810055945803,78.11303216400923,1
6.93,1.6839342724070507,18.15927499976699,80.77971688136276,1
6.94,1.6705254591680274,18.200465699525115,83.4688295333734,1
6.95,1.658183034356856,18.241672606921775,86.17827061719628,1
6.96,1.6469321282994713,18.2828956706285,88.90618160809315,1
6.97,1.636797561252883,18.32413483979212,91.65091329797488,1
6.98,1.6277986146161751,18.365390064032333,94.41099865606617,1
6.99,1.6199549029904161,18.406661293434436,97.18512954552097,1
7.0,1.6132845477344209,18.447948478547158,99.97213672311305,1
7.01,1.607804331687493,18.489251570376133,102.77097263260222,1
7.0200000000000005,1.6035249391882391,18.53057052037977,105.58069657555062,1
7.03,1.600456703049229,18.571905280465405,108.40046190661296,1
7.04,1.5986099316896867,18.820643493512193,111.22950495447479,1
7.05,1.5979868366057015,19.530469089547765,114.06713541563326,1
7.0600000000000005,1.5985902613416318,20.654970415539704,116.9127280072638,1
7.07,1.6004206169870314,22.131027123407815,119.7657151981886,1
7.08,1.603472370553217,23.89357442636723,122.62558086479326,1
7.09,1.6077419356568938,25.884153740480677,125.49185474198487,1
7.1000000000000005,1.6132176316985067,28.054267224692847,128.36410755892808,1
7.11,1.6198902904080896,30.365447186387076,131.24194676580285,1
7.12,1.6277441761896114,32.78787633875052,134.12501277173007,1
7.13,1.6367635654349324,35.29865812523592,137.0129756257298,1
7.140000000000001,1.646930560356729,37.8802280185919,139.90553208246646,1
7.15,1.6582240354739406,40.519058018420935,142.8024030028957,1
7.16,1.6706220185364131,43.20465749569631,145.70333104697346,1
7.17,1.684100896582693,45.92882291766704,148.60807862168755,1
7.18,1.698635627800306,48.685080862059436,151.51642605254224,1
7.19,1.7141999539495387,51.46827567686005,154.42816995128348,1
7.2,1.7307668433466088,54.27426353636144,157.34312175602284,1
7.21,1.7483086449889014,57.09968425780225,160.26110642329883,1
7.22,1.766796780885518,59.94178993763997,163.18196125420954,1
7.23,1.78620254389041,62.79831524950928,166.10553483909538,1
7.24,1.806496942792562,65.66737846211385,169.03168610723452,1
7.25,1.8276512424337386,68.54740526568008,171.96028346972608,1
7.26,1.8496361817946723,71.4370696619719,174.89120404521086,1
7.2700000000000005,1.8724231690914548,74.33524772127026,177.8243329593556,1
7.28,1.895983399301798,77.24098111972364,180.75956271013266,1
7.29,1.9202883327058289,80.15344817007572,183.69679259186012,1
7.3,1.9453093794563736,83.07194063839891,186.63592817187293,1
7.3100000000000005,1.9710176380258468,85.99584506223239,189.57688081429475,1
7.32,1.9973833261582594,88.92462759644505,192.51956724613544,1
7.33,2.0243756079095534,91.85782164315971,195.46390916141618,1
7.34,2.0519623813330554,94.79501769369419,198.4098328595299,1
7.3500000000000005,2.080111201150473,97.73585493937317,201.35726891446453,1
7.36,2.1087904744345565,100.68001430558971,204.30615187188693,1
7.37,2.1645757690296565,103.6272126377934,207.2564199714118,1
7.38,3.9776938945740685,106.5771978250709,210.20801489166644,1
7.390000000000001,6.702588144824583,109.52974469098015,213.16088151601608,1
7.4,9.591314071622433,112.48465151548208,216.11496771703756,1
7.41,12.531077450207635,115.44173707853487,219.0702241580312,0
7.42,15.492852454173226,118.4008381368985,222.02660411001088,0
7.43,18.466050767059258,121.3618072623824,224.98406328284256,0
7.44,21.445921835108575,124.32451098284851,227.94255966921548,0
7.45,24.43002403692458,127.28882817796044,230.90205340037744,0
7.46,27.416975839668886,130.2546486900694,233.86250661260092,0
7.47,30.405937456398394,133.2218721174928,236.82388332346892,0
7.48,33.39636925884285,136.19040676298374,239.78614931715376,0
7.49,36.387908780317474,139.16016871470615,242.74927203794013,0
7.5,39.380303576757456,142.13108104072498,245.7132204913128,0
7.51,42.373372450769075,145.10307308105484,248.6779651519939,0
7.5200000000000005,45.36698198654052,148.07607982381546,251.64347787837272,0
7.53,48.36103178120872,151.0500413540857,254.60973183279415,0
7.54,51.355444832859924,154.0249023658719,257.5767014073215,0
7.55,54.350161100769114,157.00061172881394,260.5443621544033,0
7.5600000000000005,57.34513308066641,159.9771221027818,263.5126907222391,0
7.57,60.340322696023726,162.95438959419317,266.48166479434406,0
7.58,63.335699070448086,165.93237344895948,269.4512630330706,0
7.59,66.33123690302776,168.9110357775802,272.42146502676695,0
7.6000000000000005,69.3269152644914,171.89034130853935,275.3922512403066,0
7.61,72.3227166923056,174.87025716667333,278.3636029687421,0
7.62,75.31862650156452,177.85075267361657,281.3355022938554,0
7.63,78.31463225394094,180.83179916780827,284.3079320433982,0
7.640000000000001,81.31072334396605,183.81336984186518,287.2808757528288,0
7.65,84.3068906734777,186.79543959540493,290.2543176293753,0
7.66,87.30312639305089,189.77798490161774,293.22824251823926,0
7.67,90.29942369491326,192.7609836861648,296.202635870847,0
7.68,93.29577664571454,195.74441521703312,299.1774837149362,0
7.69,96.29218005052019,198.72826000425758,302.1527726264074,0
7.7,99.28862934141901,201.71249970847734,305.128489702799,0
7.71,102.28512048570275,204.69711705743757,308.10462253828314,0
7.72,105.28164990972034,207.68209576964327,311.0811592000806,0
7.73,108.27821443537132,210.66742048446267,314.05808820620274,0
7.74,111.27481122685738,213.65307669805432,317.035398504434,0
7.75,114.27143774580934,216.63905070456042,320.01307945247595,0
7.76,117.26809171329245,219.6253295420696,322.99112079917813,0
7.7700000000000005,120.26477107749008,222.6119009429042,325.9695126667876,0
7.78,123.26147398610433,225.59875328783824,328.94824553415725,0
7.79,126.2581987626678,228.58587556386757,331.9273102208317,0
7.8,129.2549438861846,231.57325732526658,334.90669787200943,0
7.8100000000000005,132.25170797350515,234.5608886575711,337.886399944259,0
7.82,135.24848976405977,237.5487601442827,340.8664081919942,0
7.83,138.24528810657466,240.53686283603935,343.8467146546435,0
7.84,141.24210194747823,243.52518822204487,346.8273116444748,0
7.8500000000000005,144.2389303207528,246.51372820356744,349.8081917350372,0
7.86,147.23577233902523,249.5024750693335,352.7893477501845,0
7.87,150.2326271857239,252.49142147266238,355.7707727536452,0
7.88,153.22949410815565,255.48056041019834,358.7524600391086,0
7.890000000000001,156.22637241138318,258.46988520211676,361.73440312080123,0
7.9,159.2232614527761,261.459389473664,364.71659572450363,0
7.91,162.22016063720056,264.4490671379802,367.6990317790365,0
7.92,165.2170694126983,267.4389123800349,370.68170540811946,0
7.930000000000001,168.21398726664415,270.42891964164096,373.6646109226347,0
7.94,171.210913722304,273.41908360744577,376.6477428132515,0
7.95,174.20784833574774,276.4093991918271,379.63109574339626,0
7.96,177.2047906930755,279.3998615266289,382.61466454254895,0
7.97,180.20174040792074,282.39046594967255,385.5984441998489,0
7.98,183.1986971191983,285.3812079939884,388.5824298579928,0
7.99,186.19566048906998,288.3720833777155,391.5666168074098,0
8.0,189.19263020110327,291.3630879946211,394.5510004806997,0
